nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros16_Teste1_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,8.766666666666667,89.32735562324524,7.423760652272016,0.0,136.0
parametros16_Teste2_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,8.755555555555556,79.85162234306335,6.4812740707554495,0.0,117.0
parametros16_Teste3_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,6.9222222222222225,90.30834817886353,6.540859233019225,0.0,138.0
parametros16_Teste4_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,6.955555555555556,100.23943209648132,5.116229321398309,0.0,151.0
parametros16_Teste5_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,6.944444444444445,75.63470506668091,3.784063398315247,0.0,113.0
parametros16_Teste6_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,8.7,85.02460980415344,6.219056734478844,0.0,126.0
parametros16_Teste7_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,9.3,153.1660795211792,7.187102646021166,0.0,225.0
parametros16_Teste8_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,6.911111111111111,111.71840167045593,5.7283785653232036,0.0,161.0
parametros16_Teste9_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,9.311111111111112,124.16007137298584,9.181677944501386,0.0,191.0
parametros16_Teste10_M20_E20_G2000_P1000_S10.txt,20,0.2,2000,1000,0.1,6.855555555555555,139.44109749794006,4.949884647614665,0.0,206.0
